id,text,tweet_url,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista?
(1=sim, 0=não)","Comentário é machista?
(1=sim, 0=não)","Comentário é LGBTfóbico?
(1=sim, 0=não)","Tweet originário foi apagado? (1=sim, 0=não)","Reação a tweet bolsonarista? (1=sim, 0=não)","Tweet de conta suspensa? (1=sim, 0=não)",filename
gAAAAABj7je3G76vTMas1fLJSCrksdTjONytXxTBDnqN2wxqPtHOVaBBphJ_v86fiwFrXQBQVjU9OnfI9Xpkgy4enYS0EoVois8x79Fi9nGd2ASnFfj9RQc=,"@pauloeneas Patata foi trabalhar no banco mundial, de lá financiou países para comprar vach1na. A turma patati-patata tb faz parte do circo, tudo, tudo, tudo é combinado. Patatá é o Amoeba da direita.",gAAAAABj7je3kDw3s3_U4apyMkAMC11kX6_QSt4HATSWJoBSwnlcH4sTfP0YwZ6SYgDO7R5jt0qEQy_u4cj1zwt5IxCiT6-StR2FqELj3Ba45oDx36uHswxybzbSb5-I4xwBMnJHbxb1oLmcSpysV0K0iDX7m9vGG4Z5TfTRlySE-isKWMKetvk=,1,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3aRLN-GtPp_HQN4Uv2940W2UzGGrIkJrZqwkUr0YwiHwHIJJFbEsJKXBleGj8H8BAEj3b30gTLYaA3QVSdCCcuKYALOXXtoSZbsI0HdldkCI=,"@taliriapetrone Me ajuda o imbecil… 
Parem de criar fake news e dar informações falsas.
Igual da reportagem da uol falando sobre compra em dinheiro vivo.
Nós documentos hora nenhuma mostr que foi dinheiro vivo e que são compras de 32 anos.
Vcs são um câncer pro Brasil, vaza daqui lixos.",gAAAAABj7je3c9cRT38MVVdTap9YirGmhYwedb-Sd6pgh3qOVu6SGnRk2LEdj_SGyjR_iza4LUSlQiueH2elnsrMB1eUV_-F3cGudHAbOTixuttaQ4SJFgW8oKRCrph7h8XBbjoi_FcH73dqa3a_L31TZakxjDI8xA==,1,1,1,0,0,0,0,1,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je37Kv4TM3Mm4k1YLYcwVlLg9Z_UFYRxHAYUPh0SoKKmHGl7u7_2Uws6ona4XbOivGfXWqbnwIe73kimXgyCm0YKp3skoffv2OGvlfdkY6QZF4=,"@taliriapetrone Virou fifi fofoqueira desocupada?. Atenção eleitores dessa inútil, estão satisfeitos?. 🤬🤬🤬🤬🤬",gAAAAABj7je3X_xhtNsBx4Md1SUGjor7tj-OCiKY8qpAIqh7HxgFSwLYI9-65idW5zdkJjsyKP2PV8pc_4j0iIeO0EIgTxZQ9S4bl0OOixqRtTN75qUOc-TUMb-zrpq1i1uTFT1axZHzPe_PaKL2p-ot0PnZ9tm1mFtH8Rh5WK2Vv3IsLPMr4lE=,1,1,1,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3Le84mUswaLnUAnLzQiDwptlw3GEbxa36d_z0TepQafcfazxNJkJ3w03Yp2yFJeAK2F3lFZ_ahOuckvUd1rxItaaTZcjWYu7Gdiwbma2p4Vg=,"@GMonteiroRJ Pedófilo!!!! Sujo, hipócrita e imoral.",gAAAAABj7je3BNhsd8FJomDIxQks8HKpivQR_-0yjnG89Dp8fOP4JXbIqRzE-c6zXFkrp1k34w47L_dCg393OiC-xXNK-BysWDmWv6dl7XShFnQKv2oZAZ8tar4lWa9Jk31APD0vP3DE24APfCldAmFWZzeBv2kIBfVeb4LP_rgOV76GUP6GzVY=,1,1,0,0,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3KKVfc-1AmRzHpFpI8LxjRC-5iRJ9X8KX8S3Gl5k5Ysdwi_nS5OdMfOAPisVjS2C-LGhRuFXqQC8KeZMNi5tSoWt2z9-jvEXJsqB7PWOW8CI=,@perpetua_acre Caduca já tadinha,gAAAAABj7je3T-XtD3D4lIocxBwmye_aAGSt8AeDYS2pI3zvN73PPlVazyNG8f01bPToY4bquOLW7Wadt9xTP7MIEGWgLjDLHt-ujOT6o_gL13gRtLUvYm3G_kQTBlibV8EX_O2WKd2DATRYnu8MxuiEUmEmnNnatA==,1,0,0,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3EUPZvgVOA4GVfXU1XJ10q6Q3Fk9aPE60AQXXYCAPMplDiUirxVP_e5IeDAPuIxEnXac7GN5iQvIGqmpl1FiYlEq5Prh6XUiVtGdbkr-hk8E=,"@taliriapetrone Só presta pra mentir hein, Coalhada ?! 😂",gAAAAABj7je3_PWL56Hm3vvCd-xFrBTjmfFCNQ7mhz6Q-2pekHVhcuoF5oARYw5cZY7yehpGHVKePx234a7PmOytpAUDC3XP-SOt_vRTRH7Oi5xk2k7wjSJV_oC9ctejUjaT7yIla3oPmUdyxmXPWdHASMDxxukUbg==,1,1,1,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3_o9vSagmtAz5iaKNwC-QmuqWPcqWmXsAZjD1k7kbpv_EnhISTub2aNxvuYdQ2IVah3F1ykZcl5LBmNCTsrRZOS5Uw6tB9l1ofJ5KDs_JoYk=,"@castelllovini Vc é único. Diferenciado.
Será o melhor deputado estadual de Pernambuco.",gAAAAABj7je39EfJKbZcKLXX-dMuB2teJDod1xWxL5ivO_qRD10NczLfSotx6ufu3WR0wAs5b8zN3H_mSIirKgaFVE7ggznxCz5h1_g32Dg7sv2lgOfulvYcCWmNC6OrACt7xlbf3CeH3K0JM2y3SBgWpP3NVe5WJA==,0,0,0,0,0,0,0,1,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3isDUSNUeYcJpGflF86DG28UcCi7ioIPQ2ZrKtZ-7K-0YOZeusQKOBd-Njka1fxey-MOzp6DdelZMx4bHInARI51cCjfsfZY9_hQKxFM49mU=,@GMonteiroRJ Tchau queridinha kkkkkkk seu lixo,gAAAAABj7je3f3a__7u0YAmte_m4vgHSodZZwLCs7gmfcNelXsxCr05wyYZhg-5byzNem3W1gLv2TZMYWWlieSB9a9xTrltJvV30oiG9_rVdoxZN7hYj3pDI8ss0ZI3jXi_42RpCeMP4LKk9xIi5LqXb52rpoE_qcg==,1,1,0,0,0,0,0,1,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3rDf3cl5niNplJXf5u3d4y95AB7THrhlzYTvTWQ_6wPBShkbNDMwnoX4WAH8StJnH1FtUq2PSo0_FE8lwjfqqbzEWzVmzJNXCHZVSjfyEb0I=,@castelllovini Que delíciaaaaaaa de jingle,gAAAAABj7je3yLwawwcfF_xgtcJfjXVg4vlI1Wpv7qUvNr1_Uixys3fS_HzHSBdyt4EZgJUmXBNp3diQmbsDkg51umYxAk-1c7mpmZquHABUbKIq3aC3K1ArUt3qcy2Y2Gp0u43fks7_vIwPSPuftW4hFO2EEJkhuw==,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3uER8RxDWpQ02dvtsyokzll3MGMFiNrQB3lE3Jza2edyELi3k-BEue0FSukV1tAlMflU16ps33I3PXhiuOFazq_FaHN2NhZPbQJ2WhRrK8gs=,"@maxmacieldf Da minha esposa e da minha cunhada, tá foda.",gAAAAABj7je3oKJTK1mD5d8O_XOFg-M3EoclmmnUvbU_Zocxj5tTVlQ8fmHRC3s2T6hLDaVn4S1vhHmBhl4PdH3guF1lVekIQj9b2G2jSTf2JhIJ88puwK_7XbDngA9ZsRwxE6IFS74qDmyZ_sIDOPJXjzyqo8SLsA==,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3ZmNMdLTZyBc4rEu0RMsDvFX6ntEpH9cBvc4L0DgtBewK3JnmMPJQ4e_nN17cbJdV-PGeAMZEQGrNKqkBQleUPOIh9_P64I2v6CpGi-41vCc=,"@tiriricanaweb Ah namoral, vai tomar no seu cu",gAAAAABj7je3Y9ydPK-kyhkfL3jYQYgb8S9MkMsEaNSqGOXykea7Mj7f_5bzO21ew5zwDtK_yZ5EET3Y61bUml3RfczztwEiHy65MsrpQp7DAb8vPQCBLP-1iQF_KrkH-ivWvwXY0tHmjxNxF-QtVk-_knf_Z0MyE8uIrs4lAHTn16dp3kyWES0=,1,1,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3qxPv8MbZHhkLsMm4q6ZhGEJewgFK6Lggwknz1VYIQbTw1DF0-SdNMtZTG9YzAxME-pWBLDYhaTYFvC0bbaft6AfPWgmO25M4t9pS3b7nBf4=,@negrobelchior @emicida 🌻🌻🌻🌻🌻🌻,gAAAAABj7je3-tAinNTwFCM8COjAwslv9Z-5rKbxUYmyWqyG0axf2kCPiZMKxMebv9zmVSgPJdf16jaxI_wxPHK8Qjj8d2mitWgxKQeK2-enM8mjNvh6Kdn-L6P2EwATSSd3l0Pyjl1wXXYXGOzkrSthw9jI5CHq6Q==,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3hHx46WPola_1nFAKW-UpuHdfnR7Wi_v9SLnAvsHx3xsvpoCVS6rrbJh-DCux6LEpc7OFtRtx76mGVf_cwjNRH630iFhZIHgh3-CdB7O4p8M=,"@Izalourenca Boa, velhota. Mame mais bandidos.",gAAAAABj7je36vUmDG8WFLnqECQ02gp31P68tUoot_F5Wjqvf57exE_ts_mCvZjohPTCSuQe3EtovmSpXhu0VZtKSXXcwv1hPEteab0lijxZAiW_Ytl8_iZRLWwRxOyPiTkABl4tB1YnuonooF1-UwhysBMnzpQdnSyMZTWBAqEPUOl_6Ze3fJQ=,1,1,0,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3aTID2vOKk3N6fx85nE5fbRne62gcfdw21iZR7gTxRc9y0f2O_JSK2qElJsKg_TiYueUvnlO7rARMnHUbRgOOvGzltNMlIwdOmBDCNz5i1Cg=,"@Izalourenca Você poderia só dizer ""o cara é machista e tá usando uma mangueira como desculpa pra ser machista."" Quando bota identidade no meio de coisas nada a ver, descaracteriza o problema.",gAAAAABj7je3kiqNMEajR9XbQCACpMSTs4XjCGoYauvMlsRn-5l82_OQrqAdMw8W4RiXvVSiyIMYEUj8qB9GVYVFflaJ8BdFy4_TX9YSssyRMU80KptBCqGbc5BuKoUVjh3fJMHYUODjsdfXVmYEEsZ03q-LNE-kYQ==,1,1,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3DukVPsQQmucAgp-1G4m9-oHxAuvj7oJ0wvm8VxciUP_f_1y3e82URd7SxhEe4_h9rBOGw5GFHH6_77-cHxJtCyvQo4sqfyjs0q9fy_ENy64=,"@DuarteJr_ @LulaOficial Tá lascado, vc está mais sujo q pau de galinheiro e olha a quem ele se alia🤣🤣🤣🤣🤡🤡🤡 vai levar fumo novamente",gAAAAABj7je3lWJC_hLydzefQm2lQ1QgaDSCn09F6Mi7QEbuVrbWlrLo7gg4U1mFMaqTSKw2yCV-TdtsoNDHcAMZLsVNRY68h26ovRCBTo1rruBXFXQKtDs2dk23Gr5F913aMVadlZXYLvZRc3a20PfJ5_L3ZqOBQb4oyqXEi7aAhWVgEJDeHIo=,1,1,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3feoDiN-lXOW8sx_XulRAA0bOl3A5nyVpE1stUhytQX8XTCxtzc9vL5Z0B38CiGkh9riWFCG7lwMn7yrMd6VDGFQ4iAOI9qNKqwbIWHEnalY=,Bom mesmo é ver as @bfeministapsol lambendo as botas e passando pano.🤣🤣🤣 https://t.co/7G5rpxS699,gAAAAABj7je3vLX1pdIJQTyHhbNevuMhiCYejYp01Ka83Rn0vxcvWXtk-dXkzoLPKHFIiGsPbM1U2TJR9pwx3G7as1Lrg2eEMZC1F8NxEYqJ1SJUjh7p3MV-5voFCugWsVOe01OZwfDn9xm_zmNro8YQB8sVf4l17Q==,1,1,0,0,0,0,0,1,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3G7U5OQWOZ3eC-vtFYS5d2_XtOgKPuCRlK1Uqw59rYQfdq99fHEaf3w8H8gEohXFOXuWq3XW2chaprrZQffazwn4MR7Wf9hlccbleCfSn_2A=,"@pauloeneas Aşılardaki İnsan DNA’sı Kalıntıları ve kanser otizm.
İnsalar neden eş cinsel oluyor LGBT oluyor cevabı 
Kız bebeklere erkek Çeni DNA'sı  aşılarla enjekte ediliyor.
Erkek bebeklere kız Çeni DNA'sı aşılarla enjekte ediliyor. #LGBTdayatması
https://t.co/GRjaM9gm3U",gAAAAABj7je3E80PdIRGIlcuZXsiPKS1M2NSF_sG1S9I4Ou2MSNZT_p4LHjMKOUfWwor8_tGWW5_otlSbV8TnKCe5sNVosRhY_w86MONuROrSdQyf-xn201lbWFreIs_rqXENzoxapq-YEoHWoxkUmxqnFS56tqxtQ==,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3oIKLCFtgxo-uOB9GtRSDml8XjMO2L7NSBJ6_ccwpzqI8jfsHr1PjNGJWZVPbjpztbON6ug3NkcO5wm5EFRyF-ggZy3xHhR5-nAK0AqtV6bg=,@orlandosilva kkkk chorem urubus comunistas https://t.co/NfV7pUsZHC,gAAAAABj7je3sTg8DjVkdr6EbUsOD5mKHtwZeaX5919ge7NOqKihtktIZY5kUcXuLiIWqLnmskDgvXkBQgZWn74W5jepwegBwqYKkGsrkrC-a__M_Usz2vAR6B3vJ1RZrcqtPftWeClbm7trhD2wXNrTUeA0iejlVlciq0TN7i6D6PcVK5jBGT8=,1,1,1,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3PADFLDIG0omPZD-DfBszxp3UIafHZLBJu-eyfbrw0P5RSB7fL36pO0Ds1jXSFc27b63g7WWPaADUbRjAaIacULIeROFOVJU5b5UpFa2PLkU=,"@pastorhenriquev Coitada da Esquerdalha travestida de Cristão. Os famosinhos Falso Profetas.
A torneirunha fechou e a BANDIDAGEM não aceita.
Que apoia Bandido não é eleitor e sim Cúmplice.
Engole que o @jairbolsonaro é vsim um enviado de Deus, e vai ser no Primeiro turno. Chupa! https://t.co/Afvm6dgqIU",gAAAAABj7je3qEtoxfx6FdCwEsVQEqqyDpT8pWN6xBE8jtYtLjFwNWnXGTw4zdtizgnmFIxLZuFDM1vrTA_XSS1HgYMoBjBtswPhJlRonwOiA-fK1euH5yMSecNWD6E-1P2qCMRYP84dgvIpg8brZTJymbnvS-2oWHH4Lv2gXpjTGgdmxBz4SLA=,1,1,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3AeOlPVXMj4on3hoCLJVjeJKG7OYfjrR_Pq7kW9HGII9jcq358mpklcWc414z2bLTHTQXZD5KQgccpdJKsZ3or1syXJrfEOTkbJAgWV9rdDA=,@anarosa_ba Que absurdo!,gAAAAABj7je3vFqRWbT_0jRoCI6FHC0dVu2GsrGKNjbCl8ZO2_5tjfZTINQRLkW55l5cG8zju6RFg_8BPyx06VASFZyGQ9lA7fIin4Ksboq-kui8PVnpWWfl3nDSbnN5FfLavgq-SNj3t2SyJVp6AukxDWFoVKj7xQ==,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3FSO6yOnOlZfJToJbQbRnMkoF5JDmXnC8pKW8s8db46N-ldIiPmvqE2Q9hzT0ioEvySkzL9umxr2Dnqd2TeBwWH-oEgcG53lV8Klkn518lgs=,"@orlandosilva Néh... hipocrisia,  sabemos quem assaltou o BRASIL https://t.co/cO5GVSmGyK",gAAAAABj7je3j3eXF3DY5aLU-ppRUeCCwKVUM94H3yYqFS3KU7k1z0U6vBkdXYaIh0IejeTzq20ibeOH8X8BcQJPrrov73NVXeNZM3lhgUfu-m7FdiQkoPaIaEeejKZBacU2zDTph2Vj7jinZ51xY0x8gccK5jWCQg==,1,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3yka-hNkyO3NdpJZvWyVpVp893TrPE-vt1OVK1Sy5CzlAPXd3Q89TnZqJM79q4wAM5DJaWNak5EFarkZJBa2qYYtBBhUlMOVGAGdgvd5OWfo=,@CamargoDireita Tem nem vergonha nessa cara imunda sua .usando o nome de Deus pra esse demônio chamado bozo,gAAAAABj7je3dhoa4LYZUWE-UErSl1KvekEsTmnp5qtJZdioHX8eeCltUIwa3QcYx6Rk40SgXsr1xn7rZbYKewku9zL3DQ9pm0WTZR1jCUM8n0WXnPKNae21NA0kZr_6GYqqbD-zzwCrHustJCrHvhRHdcV6gqrXfQ==,1,0,0,0,0,0,1,1,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3o6lg325VfYHFPbG_rU7JQwwovey_16jPDNyC9fZMRSiHaXy_pNE4ycNZoNlcyksKxQDfu_wSISoYCiTf-9Y2V1gPfWEHvHWiImisp6B6ULs=,@PabloAiresRN Iniciativa muito boa parabéns 💚💚,gAAAAABj7je3eINAeQULJfimztTFjhjKXXYkA6_Csi9hZoRbHAwcWO5dm40Vor76Crv-NjktgLx3UEVhubmbq50M_rrZXWAk4Ccqa5e8AsPggYXR77Rpw9jQEwE2wLpt8F_AbqksEEUBmY0Ltlhn3cUlLdad1Eynsg==,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3BfKjhEQhQCkzNiIZFqc7My_l-094vGudRlaAf9hlq1l5ehktKscd5GzbW898is0Tgi-dw731PAY1gtO1M9TB66dLY8WWR_pyxET7nMlNsLo=,"@lucasapaulino Queria ter visto a cara do Joel Pinheiro depois da resposta. Sem paciência pra esses ""isentões"" que não compreendem, por um certo ""purismo"" moral regado à covardia, a necessidade tática dos momentos históricos.",gAAAAABj7je3GqL21DDvcUx7Hy1f43yBUgaCCL9uvCjQ_tUA62r0_PBYpFI5IZuSf9kVS3Ov0OVG0pfRhvDRrSR0aTIO9KNVCg7g8dmr_ApdQa-8jzNuwqKcfa5OLFzSC9yDp_dtLyujRNghabLU4naCu0gE0j_7xA==,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3Nj571UJhYflEop-iU2OXyQIgcfqXSTEWvqTiio26Y2QaPdd-pURy_-oMsZF-OJHbBwpNlOXbbPwjdSkJLoTI4aQRS0CWTc9MwSam35YGyj4=,@GMonteiroRJ Bixá chata!!! Deveria procurar um fonoaudilogo e um psiquiatra muito chiliquenta... muito mi-mi-mi.... afff,gAAAAABj7je3lxRu8raKNSjy2cM0q3j2RiDGpcEF75AwdY9gR39-gmy8yKfEzfhOxaOBSmkKWTRWLn3GJS4Qb4iXnzwi6Y_GzK0fseR8NbNVYM9dhshX22hCJlkUAMHl5j1LpKde4IoT0rdZs0qZOL3zAiInvx_4vg==,1,0,0,0,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3RbreU5Z4IHq4yYa26nn-6ecFINE0JdjF0sEhwDW3M0-Hsl6F4svZWfbbjiNgEs3VDHr-fvDybyBlgGqU-S3qL0xZdi2YU5GqNlgxiqkff7Y=,@LeoSuricate Derde os cuêro,gAAAAABj7je3vDUXDunI0SeR_HcMsVTWEXwAr8y3mV2BZgoWrhk_lJFdxm4qzFDiAsZz3KLt7b3BpYvX2oo_3_yFUsvZbRnbIudLKyOk1Ic8vuMVbHJRPXuun_ohbk34ArqpOHhsfjyjB087UayyPtRZE1L1cqLByw==,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3uP9i45-LqYqT-8KmnIV2yk0kAkeRHRHgM9WhoFrJR75myjsQecFMTk_qZdA_hi-sjNtHRyh2HUx8LVOgsa_BucurjBms1B7r8wMQCLBZLUg=,@lucasapaulino Foi correto! Sangue de batata com um vagabundo desse ninguém tem. É muita mentira e canalhice desse padre fake.,gAAAAABj7je3AmR8_EaqLlUte7_4CdKHJ97XxIzyQy-HlyEXjOAFYQ6qGG2TSQ4BiQ_ac-rgEwBIEcDRoHtxBzdJ6fV0jtxdAEDkz82MkORH89lz1RwK5HXa_CI8e8QXpWOIsDDULP8-6NmwrZWFbfWg5n69KOIrKNpr8syRrbJbQwAjsE1_eOE=,1,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3jiWlAsitKuhggYP7d-o-Ephe3bkqO--3JcWQckYVvuIfK_uZTzPFK-Q0I_nBiNE8s-0RirlGTNjHKQmjkcaR6tKZApqd06vk-l1xyUf8VC8=,@wesleyteixeiras e um verdadeiro ladrao ne?,gAAAAABj7je3H9FjUbNsgNzEM-7EpDHsaAMsdVxH4kSr4XbUW_QL-t9LXUSfxiCM9Bn5QLPyxeTcxV_VjDVVwd4Ar7AwW2xPzyz_XspMoGWGfUOlhdKeJ3FqMgw5zO-3Qhjwsje3gYNHIsX5qwH6TgK85_hczMi4d2T3iWAJISx3kwvbz8au3wM=,1,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je38lGdw7rWtfe4KGpmzDk46zGoQEnwLlBvZXTSe5U_04JUZnpdPjeYGO9S3SOYtDqJejZ6mkQVAQoV_Rfv4zO6QN919q6Bdl3bIvmdnY4_GQc=,@Eunicio Os Demônios  mdb pdt  pt psdb psb verde rede Cidania pcdb e mais puxadinhos são iguais,gAAAAABj7je3qoLi45eK_4DCBONFefBhjTcfRzmTkkigq2s2DD_dAa4CuPgd8wXCLMOf7rxsaVkd-rSsA8gBrB4Qc5dkdCs2YECqhHJafU0gAXqK4WT-4Y59NiBfq-G2ViOcZzi2ml6YSECj4WyAjBkErVA_uBkbGqqeK_N_T9GbuJU6W6yONtw=,1,0,0,0,0,0,0,1,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3cqrPdI-Qq6Z7q4woyO6gmz2wt2VCeDnzC2Eft2ijR6M3GGxxQvaGy84Mbc56jdwz82roQEGMcmVIYuydC2Hiz-S4kgdL_rcouLMn9l-twhY=,@CamargoDireita Que perigo!,gAAAAABj7je3i7pCIxMAsOBQ8aR66aOlw1O5V8BHPMxEmKpM34AhHe-HKdFvUrRoN4jXyiHIRZTeCXrYBjFpVb1XIsVoizPfMqcT8ovOSOOQ8ILID9iktH3zh5zksEtMzuSqN5mKdmLppN8lhUsZYc6ScSwAm0N0ODnENj03tukxjcKWsanXHKY=,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je34O4Ruiz8IW_X3nzwSinunhEN77ASJrF2y1GqyISHaNeNtJMejgocKzsJgkzo-6PgL2F4VoM2ZN_z9wjLfYcigH4lAlAr9etjv6WNEgJrEbA=,@EdianeMariaMTST Ela faz questão de frisar que os serviçais dela são negros. Nojo dessa senhora racista!,gAAAAABj7je3OUuHyMxDo9IjxfGtgMYRV33ZTV2XPuhwY_t7J4wes2FD2MIF8_0rgVdw11YPc-2FugdZP_fU5zehQqIFb2o8S5Nx4B0eHhgVVQmiUf--97E21AvhuUz2BkK9RZtASiOIb5dnPviZoYJ_BhvrUcWvVXEN9cdz_TpHUs5EoizG4HY=,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3KK9iO02sEGAbXDxe4kwUbYgFHylku4me8gwAENxFgzzi3byQb_P3A7n3bRfvwCnp-LOB3iIZmdYyXXBbU3OTh2m7_nf_8kP4ZTzRwf2aQnU=,@EdianeMariaMTST @fravi tem estadual chuchu? 😍,gAAAAABj7je3wRmH2WmOjYNpc4yXNMHMMukcy2TvME_lBJPgdKfh4CsH0Maw7C5r2hDEr0KcuJyLiHqKI8W8Z-CR6L6-6M9v_FEKJpLdr_PCEM-h9YGkUa3TwgD7OXMLAJ7bpLtuP_qkNwmmpp1eytNUfQCyMaGMWQ==,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3OclpbbemPhgkUgnaQ8sKq_yhrSaINRuEWzfxi3534JutGPYpwMksHgmaOYW6_Iz8UisulqTBV4jhi2MAIMoT8_qkIiGV3BruDPGe6ETO6aQ=,@FernandoHoliday Vai tomar no teu ku lixo,gAAAAABj7je35CR1XdV4peuNVP9VBEEDlJlpiImd31qw1RjrX_HQr3M52Moe89YZpy8ztblmesYFfLPJq41KnWtY1eq8-emQ-WnWGlGM01fFQUIpc_oD--OBimhgGOCybimhvl6hhfzRzH_L8BPlkKs_f37yt_3oFw==,1,1,1,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3MfEOvBLXLWTbIQHcXrbLpafRJFq92Xy1f9Dr2b1s7-hrlUSggacSTPevDPfVp4bRgp0uh5F0StKUgltpk21S1KV6j8J0ePiOlz-J9bj6kcw=,@TandaraCaixeta Falando merda com o rabo cheio de ostarina.,gAAAAABj7je39ly00ER5CDeWsBgpzNjitphQQBgO2jTNNCAFU2It-yPnSp3TjleYC7FQ1VC68f0iG71IlN9_ZratY-opKpQh28ilIbVZ4f-JxVXgYyB2nmMSsH1LwTYuM5VjzleSGiooGj9NZI-CMi_eLqsg_e3vaYGcH_MH88xsFstoLlPduik=,1,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3DbYLrjwoU7yS4st10wHUBslUZNDbORLoHysuyPEGGbcCj_7G_3M7gMNWMMpULXAA_vY49_o4VHGIeG7hDs3424tuGXdBHkC5K4rw318etQU=,@GMonteiroRJ vagabundo imundo,gAAAAABj7je3PTkef1KPVfRKAbV-1LwwchzWsFIfpIEHdjDr2bpbfYyh7xBB2ybyPpKwMzaFbYPndERt5qOdWwT-Bk64Cupilkr2DZfJWwB5jtPsCFvhpxh8tR9-Rdp8K40NqI3Wih7v3TjRGuGkXhEkGQZYkS95lrIr-1lDmzX8gTxm08eD1Z4=,1,1,0,0,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3ytuP4Trck5M22gQDWGnJ4bsSYvMY-hh183pKsRN2Vc7ud8Jqfgxa47Ed3Pni0ac5fk66HjBlBQAE89f3lmIy-xIqaxoIIM3Q9n2_Ebz8Tko=,"@CamargoDireita Capitão do Mato,  vagabundo!",gAAAAABj7je3UxuLYOv9Mol1dmZRqLgCSjhXJ_t1Q5jdkKcCwPYcD4XV9G02tt-e6YAXztBbx2QDRww3iDsVC7uOozSWfxl62vkrRGGUEiZVTstkRoYg29TelK0fZsYYGhikzYaDrMJLdxKhYCEn4MkKepd59oFcXw==,1,1,1,0,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
