id,text,tweet_url,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista?
(1=sim, 0=não)","Comentário é machista?
(1=sim, 0=não)","Comentário é LGBTfóbico?
(1=sim, 0=não)","Comentário é capacitista?
(1=sim, 0=não)","Comentário é de intolerância religiosa?
(1=sim, 0=não)","Por ideologia política?
(1=sim, 0=não)","É contra outro político?
(1=sim, 0=não)",Contra quem?,"É para defender outro político?
(1=sim, 0=não)",Defender quem?,"É praticado por político?
(1=sim, 0=não)","Parece ser perfil fake?
(1=sim, 0=não)",filename
gAAAAABj7je3BPokpwbnDtMWz2XxiK46B6glXW4bcDr-5fu4wrpwcTfEzNX_IOPXYK4VFsKDM0ujXB4GuZmQ5NF86xUoIx3CvtJbQOn8XnzwwdQrbA4gIbU=,"@VaiPaolla @GuilhermeBoulos Agora estou mais que convencido, o cara é corinthiano 🏁🏴🏳️🖤🤍Tmj @GuilhermeBoulos",gAAAAABj7je3wg8IGofNWx64lvRjZTk1OyrkvXSSNUVbj7fNa4mB5TaQSQmAWZfzwsYVfJ2Jqaplb8AGA-3wLl3jxjut3-XjW4zmRhTIp4aHCuU0dH7NCh4YunW1gu-6lH30XOkvPSAvocfQfz8F3jhzty3lMkEbq7_9HFUwu3VmA2zYynKLiG0=,0,0,0,0,0,0,0,0,0,-,0,-,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je36pjhKFE4D9R0jpSheMjJ1kxr-O7qSyKhUyiLTK2SZWzLcb_Q0TThz5LdG8ZYB-nzioET8FWEPldund8mEaftYUzPEIdBrd0sU0SMD3LrG70=,"@VaiPaolla @LulaOficial 🤣🤣🤣🤣, como essa turma do PT é tão bobinha e burrinha",gAAAAABj7je3DO0v4oj9YVx6pyvm_KGu4j3YVmW187bpqoSbd7XmiPXt8cC6qYpM3wt_AgvW-yUWs2HnXEJYQThGaGv2rKu41kyS4tojbWTp3QMSVFsO3na9NwvB2hunm5bKYnu5PWaAFkr0r6fwLjHHDxhUAWpAJQ==,1,1,0,0,0,0,0,1,0,-,0,-,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3X3R3O4jSdhRKzevAirt7AJ0PKc-mijjyTp2nKIT9gJNIru4SYUhQ5XWKIathBwZTzcsiKoKXoIp1QnCDqPsorSVAPgIh77740A-8UIoY1Mo=,@VaiPaolla @LulaOficial Para de usa droga. Vcs estão cada vez mais tapados e burros.,gAAAAABj7je32ysc1AsQoqgRbePdSkj2YStlIFKFZ56iru7eAP5sej3C6GjLucXw0VM_HvL1hIjLde4txRzLLpRSnmEDEIbkmX8841IfF_OEFwuNUH2FOI1JQXCBqfiBhqcfdoaqpfscSda_ktOxkpSFzaiSGFwwEg==,1,1,0,0,0,1,0,1,0,-,0,-,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3hOVHfsXhE8Qr15YOVbTxz3Y0fJvpqDAZFFzQPmRiGXk1_TSZo4WHyHr3ThwG-4hSo1SuIFT86yiMRY-0Nbx5fahNm4NqvyotQQnLIwsAJZg=,@VaiPaolla @MST_Oficial Essa raça de Bolsonaro tem que ir tudo pra cadeia,gAAAAABj7je3sUSuKssm0TOt-5aTvcFPoN9FNutehz6GfJPo01DaJLHdjjYGs3T9O4hqvFkDslPtT2rl0QzeiKGJQ6mDE5fE5KDTwoiO-cwDTGjTWIN5BcYoA8L9RbBtYSJLsyznxkUMxO_dSVijBapTgLuoFdsjsWXSZyiAeHb1JGbwurnGr8I=,1,0,0,0,0,0,0,1,1,Bolsonaro,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3_CiB3De_IPl1gQ21dLVx5hAC9JNhWk7iF7pqNLVVo4ChsgXWh4VFEklu9FLG2mAtA2T7MT2KGdVCfXCo6-QRoojr87ygXCAFb04dPFZqHIU=,@VaiPaolla @skkalnari Claro querida,gAAAAABj7je3CEyBslLPcTvYk51-79ZxCzyM9eEPKcWy6Lns3K8_VgJzDMphfe8YgBPpYIFrhxHXniIpWc3bNkyLGuwRi0wN8QTf-dSZYSWB1ZNq73ZoQkebdgB2bWK_qPUn9MOlXvTvgHyTYO37soO_PL8lrZyV6A==,0,1,0,0,0,0,0,0,0,-,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3bCmxnlvWAwNB_g3ASYhnfUpYJphPViwsPtMQ3BeAuKNC90DjezriXjjaS7tOJOCPdBsGCYzaPvaYRL6WoO97wYSlav7mZ7ZjegBSKqtB-ZE=,@VaiPaolla Bonito é votar em um ladrao né!?,gAAAAABj7je3hev0RwvbLJqo7qg4pj_BltdUXZgKPJ4VM7KDfgO8SvCT3KiAwIf6sZXQlkyTonhIgUjIJ7c6HSIVhC8CGdZLkWbiaWNZhboaPeh5DdHwvsO5mQySmZ1ZUsaMTJL35WCEk4ypwfEWH5rQG1lMR8GLBQ==,1,1,0,0,0,0,0,0,1,Lula,0,Bolsonaro,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3EmYj9FG8w8m1Q8oVR1ZMLIUWliClrokyOY4WMGHh6nlXcRqT4qmP7evVRxksSN1cHOlFoQQxyTS_E4Vud0yIcTZJ0gIaW0Tqv95-0bkBw2M=,"@VaiPaolla Carona??
Já se olhou no espelho bebe?!",gAAAAABj7je341tH4qBk5LBTVi-oW8K9IPWdZF-V0c0FnM3CRecci-72iFEy6xO9jEA3VnetVL19xxdaP-Tglby__hmy2jq5TUPa4Kza5Edj-ui2DCtOYasjiY_m0wd1kN7m0an4SHAZPc6zRB1aujRLz9enSlLd-w==,1,1,1,1,0,0,0,0,0,-,1,Bolsonaro,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3BsDJeuieN74lnej8frtV-hLktbAX5sqe4EFE6jxpS_4HPG_xBgiMqmSR7r9qJgnO2ckH5yDxsPbmxaAuc8i25AJrhpdRq0hmgtP0W4NogLw=,@VaiPaolla Chora kkkk,gAAAAABj7je3zJocYrex0nfphzKyi3SuP9GjvaUfPxZNCKtWTQ0ECVoouZBvl6JvQtkdk-ivZWJ_bpsWS9AZarIIE-JsIu58JUOS8H8-VAIqN5u-5M7Me6Uk2DDTZQilSm7OYJrjYV9mhaoBf0jRiV9AN-Xtu25yDw==,1,1,0,0,0,0,0,0,0,-,1,Bolsonaro,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3CUsPG7Nf2nfxt73wGjn9KhtVhY2MbeeshQccwjQZVMJknYheqXJckg2gYmFpjZjVYc4HKwzULluH25qIQQ3ppUJo7Nyluw5Lbty26X43m98=,@VaiPaolla Chora mais que tá pouco 😭😭,gAAAAABj7je3facbdLnfV9x5nptVCG88tKlT1ZhlhM1Sm5ilzuFHjaaYC38I3Ymdn6vwPumkQwWKSgle3AMBxFBKZtq0kuErKg1DPhPZHtWroQjD2wqpzS-VemwK4zK8KpuxtdpSFm3UxaAFNqNX5aeTyJUxd3CgkQ==,1,1,0,0,0,0,0,0,0,-,1,Bolsonaro,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3UmXS2bxLc2sR9jOu4Bw-gMpd2UBD5e8Er06gXR3SbrlQDmkzU7Vsd4hLybVOPwTwKtk_9J-D-1Ngfk6ScJJox6qklRKihsMDCKNFpgjSaoE=,@VaiPaolla Colinha 😉,gAAAAABj7je3_prv9vq2CvE6EfUO54YWaHOw4LQsS6xkvayOHxB-F5x6MIbuI8kI1hV0-RGwYud-heOlKF64u0wpboL-TL_JHNJanKswwV7VGK5YdJZ2GSvpycY2XAmz7hSo-7xldp9LcPzehglEmbpP5a9qXvd1GpqxbbpRA2jItoIrm-a0glI=,0,0,0,0,0,0,0,0,0,-,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3FB-qTossAHt3lf8Agpkmlg3yPzFw4y-WWz_gIz24HxJ66Z5amqVxp-Ub-y8c13WBqhVja7Z3E78c7IwcL-0GT-tEu8KjwuznvvlUOFnZH48=,@VaiPaolla Da uma olhada no espelho antes de falar em patetico e cafona!! Kkkkkkkkkkk,gAAAAABj7je31sAvoMkrLvpyj9nRb1CyhaH1lsPWTEaLa-1TWm6i_bzsF9euXX1xLJxptGgqqEDfxjQK__e-Is8xVdZQkUaPVbhQJ40Q6vYpYzgoGf2UGQWaPEFsNMT0nlmshGYbFhMD8AMOuFn8GyvaTqsRjxGA0Q==,1,1,1,1,0,0,0,0,0,-,1,Bolsonaro,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3LBSAEc3Z6NzqA15bbJ92O63fRmYepY5TUuTwjQ5soADS3W1jtisNylRf_0eglgMdnhlQKH5F6NxyvL05pnNVYN33ziSehlSOdPX_Ha25XS0=,@VaiPaolla E o cara com tatuagem do Lula que matou mulher e filha? Esquerdismo e feminismo são 2 doenças que devem ser estirpadas da nossa sociedade. DOENTE!,gAAAAABj7je3v53pLSFg63ECkMdwffbUifvTgrCSNaO_out74olrGzMZCj7JJqV9rZ3vGxGe4hZkl7Mffh7fFc0_9e8W354wfSRNod7oLB8IPm3uTGcLEj9Yl0PHrciCW_9tpLrqLFiCicOIdj3IrOcnTwOdSLSvyQ==,1,0,0,1,0,0,0,1,0,-,1,Bolsonaro,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3srOK4y8QAjNNN6NOosnNnV924GYNbbfs0ZbEQLYrEdSnBSIgKLnOf4IY4tYCJ-80OeIrGCecsy5mTKK3Bb3nYVz4mpktBBDbVUttIjToi84=,@VaiPaolla Fascista teu cool,gAAAAABj7je3GyPZRFC8lz-5O2SGgPlN6yOuqiLCYLRxNcEvym_OcJNfzUYQN-Gc0E5poCux1-i2p4-hJOGI-V9Y88K_O-uNs7AF407FoFUMZot1iKx_QKh42DD68_g9U0FvaO_jSlfHe03wF-wMf9JebpAOOoK4ERiO1EYKyrx5jMVtZmKos3w=,1,1,0,1,1,0,0,1,0,-,1,Bolsonaro,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3JtKWu-6O08Cw9ZVn465G_U3W1s-ZkUGgkihoHi-yxvTuz6G9E2qMIR-7kdHqGSEbsoswJLjY4VGqi_2KSx3A4jttvJMXJFi95eWsYaoF5GU=,@VaiPaolla Flopou kkkkkkkk,gAAAAABj7je324xsyWYgJlpGTsIXycgDejLq5dKpMD7sZGJCWHtnt0n0kVdd8V19XLAGP9ShRTlQz4-BnsixWwSMg4Z45t77G6g-n9Mi8G5r3Ep0mbn8zZk-vUwEMY5IvLRQkj2w7M2u_QUojjVsivtDyIGtX_rviylHx4fJAMFQWBVsmooXKRs=,0,1,0,0,0,0,0,0,0,-,1,Bolsonaro,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3UEp1LQy9WDB4xAtLSYaruFB7ElGlqNrJVw8cmkVCsBnc0TlRLJEhRzc0zR6pUJ1zh0mC8j1Ku3VmNH9tCWkf2E3rMBbrJRK4cfrV8QfTcLA=,@VaiPaolla Kkkkkk  a diferença que o bozo faz. Democracia com. Povo diferente do ladrão que não sai nas ruas e foge do debate,gAAAAABj7je35ya-AgEwlyzTrdOQuuTiLq95zMdDyMInbEHlPisrHQnJ9K3RaJCiZAGJR6seDWRh5lplHh6VL5l5Zt13xVI2WWculHvb35j8Ai_3DW-cePXubbL5TSPXEctNlUMACmXQDuL-iGDQSOZbv1wXt8Sjfw==,1,0,0,0,0,0,0,0,1,Lula,1,Bolsonaro,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3plj_c1um1R4Ac8-VuoTh4iZL3ptL3ptNVOufnBHNrLQoyk_j_6CW4eUDnOk3B-x3QhsWvpcSwNfrG94lzAOjSNVoE1stS_uCGMG-6PwKF6k=,"@VaiPaolla Pq não defende seu canditado com propostas?Pq ficar ofendendo brasileiros dessa maneira?
A pessoa odiosa aqui é vc.",gAAAAABj7je34hvVqRcSZtSLLCCblfFVHp5qi-Qo7FHyjqKihgvozAKmnDjLyanoPiGOFnFfyighmQeDugCu6pRZyUjAHV2KqebFNGV4lTmYF4D5rMP2bBpE3nkoeAPu5xdwh66v3c_hNUXotm2P83h7oPbKAE6CQQ==,1,1,1,1,0,0,0,0,0,-,1,Bolsonaro,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3TeAcxv4StxmS0xgQ2k6mp0hcJpCSeORiG6AGZaIwV9Pd5BywCyw2aoUrBEIY64ZeAKhROpmqTeaNaryqUPwO8FuUx1oVJCXnuXxwF1Pqmrs=,@VaiPaolla que horas acaba??,gAAAAABj7je3YJYt9wDHxrUWTke1FPM68u3W5D_R_Xk8VL66fCJtAQG52U4jO6Zei4qDb6wcYLl_pDpLAdYGsVP1jvVWIp5OS-Hze97wPcUDaXOneeB6XOqQ5uaeRImLVenazrlN2-nNJ_5q9HC8zYsRXQtSIMiW8g==,0,1,0,0,0,0,0,0,0,-,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3pFGVrW-ACImLfwrB-UdpYSaa_rXdZnsOa1bZDb2N7Nm8JaTqItGMv1_juw8r38ERFTHIRuv8BVQCtoP28ihTvVKj8dcZAIjhAV1vXMGAcqk=,@VaiPaolla Só os gadinhos,gAAAAABj7je35_z9u7rTPzWcOJkR_otFEyvoVo7ptF9vE5t-wW2SfmsM5kRuZ0ivWpp_ammvHr_5joyCebg2_Bzf6XnSRBpFlyIVx_t7yyOTjvX9LnlwjYOCqoeqk6GhWtR9tepoTHeeHm8-LURTuxLwNBFKSsK0Pw==,1,0,0,0,0,0,0,1,1,Bolsonaro,-,-,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3p493JE_GlYKBb0Uou8JAeHfdFXnrqh5oNISR0EVd57Y9EWIzxqI7WNXK-yPU3HMSChqSuTMCiVly0fNlmTWogP7gwQzc3CyxrcM2gNWfLQk=,"@VaiPaolla Ui, ela é refinada",gAAAAABj7je3snqzpdDvG87JuNlxgf4jthc8xGrlbOYwwurv6FoZe301tmwggxmfJKEL8VuLFVwAt-bW7poU_-bG7OesYeBFzF92nhz4F1DV0XSMUQeK9t8Bqkn3hiT_BpJjJ8-IdQ4B8c5ZvwrjwXmTXjHMA36jPWZmUrHgUyCPiDZVIYfym54=,1,1,1,1,0,0,0,0,0,-,1,Bolsonaro,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3Rv6GNEDVw48N0G8Fcq3NEA8BjdFnmEj8B8pcYOlbi6W9Ofe_0b0XAVfHHk8Qrx3EJjEWXMdEu9e7e2dbEyXvAGwIopxS3whcUzJYuluImww=,@VaiPaolla Vá pro inferno... Ganha 30 mil pra não fazer nada.,gAAAAABj7je3-thwnm_D6_vU9kjXEpdVq2wz-vzbIfHC5CEwutl4jRHtLXw4nBi8p3CF_j96Qi7r36p2M1SDLvUcX-ZJoJUNm0dO9EW1SAgOMlZXLGfxnQSgVHS4HsaSlaIrK4bmHgF1_V8zxRjjWlzm2rCGK2mkQrGrjSynvWo_PdIFRQbNmyE=,1,1,1,1,0,0,0,1,0,-,1,Bolsonaro,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je39jciUbCJ-AbGjQwUx2q2g2U9k7kbHT2kT61C298pkgaWedXeA3DbiNO701bp8l7nYpx-8SFbxkBkJ8wlgC_ZDx45MmOye5oUFkzcwbcPlAs=,@VaiPaolla Vá se internar !!! Vá pra Cuba !!#BolsonaroNoPrimeiroTurno22 Recebaaaaa PTzada !!,gAAAAABj7je31A9LnjvwiPUaaQiueNExAuL7TaFXg0oTypKaIk5RYR329MdaILFOMSpTHxCWbyzTNAhzUvIftbYPJCU5qFjVkYTIWtmusf59P3j1l53Wc8eDG8x9LxZNV5SfDgSBe5NJyYZRQnVTCayTOF9jwkiIwA==,1,1,0,0,0,1,0,1,0,-,1,Bolsonaro,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3JmedQyi76b4KRckEnXbc-Xkt3gYuZReCsrGKdiU9-vbNk2IxgmbyPfjYTFWJpHC1KxmhKZXgGHUk7rviMr54XihQGolNcSz8kU_SXvVYG1I=,@VaiPaolla Vamosss com a BRABA ‼️🚀♥️✊🏼,gAAAAABj7je36fbLGrFqAdxfJi6mYxDBZ_VHq7P9xNMrPhL-5a7voeDMBpnOR98XIsZhcKOwxGrs_nRnPvoef06btBU-1uxYTPUpCy4Z1Yan5IezZjarKoySkiNw8PJ2bPnNZ8AXhrccr30cEaqfRthNAIiRlGhQ9Q==,0,0,0,0,0,0,0,0,0,-,0,-,1,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3Gnxyq9XEh-qNQqBQzLt5tPkUiE7qIBp9eyUKZpa32cxT21wyRgX2rGFpmUWsaum6gokUKHmoPXb2-Z49scRFhEz4Bzy-qrLAcnC58gc6NTM=,@VaiPaolla Vaza petista lixo,gAAAAABj7je3KUnkUePlOkEUIwy4Ll_A-BH14iKPIS7y0UNcHJ9a9f5CY66fECFjzeISV8DaoSs57tpRIjmQrga1j0yI4XzSTdbRSVs8GA2oGrv7YdeTo0AZHIUq7GP60BUJSimV82G9SYSvEwIC1DYAikrHLIJEnQ==,1,1,1,1,0,0,0,1,0,-,1,Bolsonaro,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3AMdOY0xr1gU1TTlaI3Ov-w1zuBgaWa5yEWwfIc3bRCOsd30U1V2TOWxLB45blskPJSuhb3zT8mD3qeL5cbEjsGdxujWbIosYIw7TfpCGIGs=,"@vivireispsol @crisvector Eu também não ouvir nada de panelaço. Eu ouvi foram aplausos a cada derrubada de narrativa.

Jornaleco de merda. Que faz campanha pra ladrão. Mais saiba que quinta-feira vou ficar de olho na babação de ovo para com o bandido de vocês.",gAAAAABj7je3tywRFk2sjl22nn_1MeRjEb3dpGUuSqoBamvxibCIn9jfMdP1j_Nnr5ZIeXZYLttKjfBOrWKxA1bWV9r2s3LCz9UmFGJcDh4Hn-hrZXRW8S4s4N8w6xIApkrkPgG8DcAWtSjHyJ1qjG9vUA6OnL4WhA==,1,1,0,0,0,0,0,0,1,Lula,1,Bolsonaro,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3mJhcoTnW1gKW4VyA4M7A2dUKAW2pZEaTrWc9oeXjdv_mmcLhAb7JcamaiRUrvdn_VzXgnd2i7Nukyt77-XYthzrCHohLJjo4nzkfemWz1rY=,@vivireispsol @LulaOficial @ricardostuckert Kkkkkkk ora 50 mil pqp.kkkkk,gAAAAABj7je3PVYroQ3wxDTn3Hhf7-Pq6imbU1ubBjnfBgRD096QS1PxmKk0ZZ5SmH71Z0HQqyEzzT3HdBtTGXIPjv83f5UUMwKwny1SjnWEcluSOl64hOIMFIQrIhnfEaP3oFasJ3oXamECNM3LJfFuOgOXV7-dgXlxY4KGL4BUjYzU_ePN3I8=,0,0,0,0,0,0,0,0,1,Lula,0,-,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3zJdtU2r237WFnvfwl3fTzQoz7OLt2m_TH5OpKsg-miTn8B5Fv5hCviT5eieOHjcbXztmpkbiIlL80MRW4Ukt_joD0vYzIlj5Zfu5yDyt4ic=,@vivireispsol @LulaOficial Meu Deus mulher te odeio,gAAAAABj7je3NhH06nJSwUfGFiFbs1uz6AaM5qcFX1XMeV7zSF1zhnuRvGrwtkWdPCuJ5r2OnfVMjyY0C926zAB5rQhus7h7FZMVp2pGdB5iYYew4sdFSVdcge-caj1Y8Mg-HHNStL3clxXXKZth-c_SB-mxhevYEktKioMZboa-KByRA2op8-M=,0,1,0,0,0,0,0,0,0,-,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je36UfJ19i5gKXMrWhJMD2lhlf6psl5mrnLG-cqp_XB17H0bWDJeE6ZhwMj-7FEXstInIafeyUI4yKgH_YT-Vd8c70Z71bdjJNNml_6n_K_K2I=,@vivireispsol @mairacordeiiro GRANDONA! Minha deputada!,gAAAAABj7je3jrOjdZ-HV4jac9kaS13_cdX1o5bpIAa43v-4kxvQal00XfnaK7OdAMh63kLo5tzQukNQiFbEaDyrNOJKpl5sjEGDuUz_2aAQRzD16g4NP2-34ws7m5ETHjnBwwISRziqD_C6P4AFb1rGTlsjd4jLdQ==,0,1,0,0,0,0,0,0,0,-,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3P415lOwso7SiWe978ju3PcJKlLDnZnR119hVQtcxRB7PMs5pqKVRsaISgBExCkUVg05c_s9icDT8g_CiNCspMl29nIc9RhnJCBcCWGEZWQ0=,@vivireispsol Com certeza!!! Aqui em ksa o nosso voto será em vc… Vivi 5000 💕,gAAAAABj7je3HUJ9N1BRuMQNxR1TPshU7KIi7mMmVXE_15LN29xAW7qXxYy-zdNFtI0PqfKeooXSPfJ9i8r-jnokhlE1wBfheGYPRPGpiYxNkfG39m157tPhRg1zZt-xbW4_fY9BkCdZbOb8V7KllY7NdRngaxUGPw==,0,1,0,0,0,0,0,0,0,-,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je39dvp8JcqYIdZlJOQStOL1fMb35qD4wNNlMLSOoMd8XK5uuSbMIPBY8W_nuGaKXqiuYKqdef34PFZkdniaQN20ZL0EMlP6bZXwvFbE08GkIM=,@vivireispsol Lacrolandia tu vai ser DEMITIDA hoje! Dá-lhe Capitão! https://t.co/gDLLiZzLOU,gAAAAABj7je37hktwxtaJACJn2q5MzyQxKefERtWTIYoFwNzE3xUavaKAuYf4L6OgFQ-kKTlb5lr7KqhncKpXVaLoUfbFTo4Tq5IGzodfK9mHzTSVwiPRiOCHEkMNNCfj4C4MXF4V1CCwXIxcg4byAdlky5KD_rkndkceZQwBuzeaQ8YnxSErDA=,1,1,0,0,0,0,0,1,0,-,1,Bolsonaro,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je30qyOVBYS3gx8cckV5Ab-tF2xE6J9T2onrqD55EeEkNhypRQ_-tPZy0giMF1fS4l09LWNsOmWCIaKrLRWZDG7n0BbzZoG4OH98RuDnl2JU50=,@vivireispsol Maldade não tem limites!! Cambada de gente ruim🤬🤬,gAAAAABj7je37r-gLBAepUASq6FX9tXSPAqsrdnOwfRQyEqlHUFVRla3fAU_wd7S-CyDKMIG86CBDzEMfXOt75amKeVaWJe7U_RBQQwBUe2MaA4sbzOmKW00dz6vezp7HYIFm4yp6tzkZWmJpz0is8LoWbFCbGvkLw==,1,0,0,0,0,0,0,0,1,Bolsonaro,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je36qC-arrEOQQGFqb-Ftplyac5f01Smjj7vVUqDyisxjut6OpsQlo6o2kKI58aWhL5R8-4KvaW4-QjjLgZo-dSGd52lVDL6fjz5bqoCC5pOdg=,"@vivireispsol Negra?acho que ñ,porque se tu é negra.te doido kkkkk",gAAAAABj7je33Lc-xozEIMlzR3YhiAXZDK5A6-nZiPz4FCg0RcaVbhOvqNKp4fNfQhFHBFPlfV6AVgti6ZqYaIu33B_jt6UuBpNR4TN1DV72LwCPfsYub6JNXhNC0vGqnSSR9vE8rlm3tLl3sfA6FicY2tY2AD7CR2hlB6OSKXiAM3PWX4A-UmY=,1,1,1,0,0,1,0,0,0,-,0,-,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3Oh1tMNaBCCPuSBh7p1GVesu3xYEfoPMPRZLi6FcpGN94B-dRp6Uz_kU8dYy-Vt6_18RJRYH5hY_2_oyW1vgi85tgPZyRTZ0VHHvWVJXkRP4=,"@vivireispsol No mínimo, Bolsonarista!!! O Brasil agora começou a exportar extremistas.",gAAAAABj7je3uBpsGxFUJds0CHFz6AUpEp2CaXzyI_w3W11Mk-oguToEWCH06Yk7EVl1_X40D2qVLXFzVAWColAku_b-rh_ScrnrxO2d3KUtQNq6llAVDPDNrO04vNUx93OvVlMgztGyYxdL4ciZl_TnnfMI5rOHK74b-CAhtQcbSvB8PN_3qeM=,0,0,0,0,0,0,0,1,1,Bolsonaro,0,-,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3YIHvhb-7h80kmaqNDxhtf_7ZTTVUrCFTFGPhyQbpbMcfQ-pHoVu2ARnogUXEuNpYDYd73UzGo8tUwOT4vulkEdzSOK-vx5PkjXhrilLpKd4=,@vivireispsol Nojo 🤮,gAAAAABj7je3rQm_sRTydEO7gjQUSffIFh0tWZWfKE7tcJni8ceNDafbUUOguG97MDW19hK4-C1qxK23Zz65pgP4aOz0YFvNA5SUVZuyjK8CuYZWupNj-lV5mmpwwQZR3TAXImI2Q90EpU_aLRuPsEfcQ50vYxJJ7g==,1,0,0,0,0,0,0,0,1,Bolsonaro,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3MF31890rm0tALpxS-2awxprwG_gTAeLKvnwkPFwlJIId8BNmapeuZVRlHQcpU37i9RU09z-ZNgkTDaPV4HSEmRO87eOakTM8-tAbTKsNB88=,A diva vota @bfeministapsol 💜 https://t.co/4Ejf4Vo0o2,gAAAAABj7je3HINbZDcZUTN7hJTAkc32e2yQP4jadHsqH2qFxf7c8PCyLISELUADYUe5_xS-EbfCgr3I_ya3Hixi37WyC8uRwhSjB8LQOLyyyPr8Qnpjknm7nM3YhsKL0A7P7nc9HlB-C7qxz8-sTmiAanlOz-m3t8401xyC-D1XTzKem6W58VQ=,0,1,0,0,0,0,0,0,0,-,0,-,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3bUxE6u_e2R2HeLgUpmaOHgedzAuFxhwXRUKi_amE3p53396jOJU00Ca3QxR0hf79jaFa_c-jRHRI7utcfF8f76xxaLWD2674zJ2w2tCK1w8=,"amigues que estão sem candidatas(os/es) pra dep. estadual, conheçam o trampo da @BennyBriolly 🤎 e vamos de depuTRAVA estadual",gAAAAABj7je3rIuvvAjOTQfBJVAto9YJ_2Y-xd8dxd2ZNCTK2o_yWMLf6gjDj4CexoOIEznu7g70qYzM8q51KDM0atx9ry4qu71bWmVrQjhelsRzCnO5MryiDTrBhgiymjeb6dzmM8Lwdb-mDkK9qgGneDmqdcjA4Q==,0,1,0,0,0,0,0,0,0,-,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3LafGAG1djmWfS4CvWpMg4QBSLlTjnLZk0U3p-HRA_4-0nrkNXZE5hGqQ8oW85FmS6I1G7e-C2QGRWv5IGEfXvJ3wF7fEyAfh9iRID9v3da0=,"Bora @Marilacerdapt
#GostosasComMari https://t.co/8yaLohTpnv",gAAAAABj7je3gYQ0W50_MyXjKowVv7mjiPUXqKO94-q9PraBcqu12TA5rmbRpCwc2F1X9VNKIZikWeDdey2YFoBTTS45VI8WNcon49O_0f6Mx7_saWwbzlSpUy8AoOkGSrvzBNzR5clAojRa-yGZKKwEjWAIg4kFRPzsWR86Iva8cUEf905XiR8=,0,1,0,0,0,0,0,0,0,-,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
